user_id,age,gender,country,account_created,preferred_category
U04859,24,Female,Germany,2025-08-11,Shirts
U04860,45,Female,Canada,2025-08-24,Shoes
U04861,26,Female,UK,2025-08-13,Accessories
U04862,45,Female,Australia,2025-10-04,Trousers
U04863,23,Female,India,2025-10-01,Jackets
U04864,46,Male,France,2025-09-08,Accessories
U04865,34,Female,France,2025-07-11,Shoes
U04866,33,Other,US,2025-08-06,Trousers
U04867,40,Female,India,2025-05-21,Trousers
U04868,48,Male,Australia,2025-06-05,Accessories
U04869,20,Other,Germany,2025-09-30,Shirts
U04870,38,Male,France,2025-06-17,Trousers
U04871,43,Other,Canada,2025-08-17,Jackets
U04872,53,Female,UK,2025-09-17,Shoes
U04873,59,Male,France,2025-08-31,Shoes
U04874,54,Other,France,2025-06-17,Shoes
U04875,39,Female,UK,2025-09-27,Accessories
U04876,59,Other,Australia,2025-08-01,Shoes
U04877,29,Male,US,2025-06-08,Shoes
U04878,59,Male,France,2025-06-17,Jackets
U04879,30,Male,France,2025-07-27,Shirts
U04880,28,Male,India,2025-06-15,Accessories
U04881,33,Female,Canada,2025-05-17,Accessories
U04882,25,Other,Germany,2025-08-05,Shoes
U04883,57,Female,US,2025-07-02,Jackets
U04884,57,Male,Canada,2025-05-22,Trousers
U04885,62,Other,Canada,2025-04-25,Shoes
U04886,19,Male,Australia,2025-08-25,Shoes
U04887,47,Female,Australia,2025-07-08,Accessories
U04888,47,Female,UK,2025-05-05,Accessories
U04889,29,Female,Germany,2025-08-02,Shoes
U04890,27,Other,US,2025-06-07,Accessories
U04891,61,Other,UK,2025-06-25,Jackets
U04892,28,Male,France,2025-04-17,Trousers
U04893,32,Other,Germany,2025-08-14,Trousers
U04894,33,Other,India,2025-04-26,Trousers
U04895,34,Female,India,2025-08-12,Shoes
U04896,43,Male,UK,2025-08-24,Shoes
U04897,19,Female,US,2025-06-07,Shoes
U04898,29,Male,Germany,2025-08-28,Jackets
U04899,43,Male,India,2025-09-05,Trousers
U04900,40,Other,India,2025-08-16,Accessories
U04901,35,Female,US,2025-07-29,Accessories
U04902,49,Other,UK,2025-07-25,Shirts
U04903,55,Other,Australia,2025-07-02,Shirts
U04904,64,Other,France,2025-07-17,Accessories
U04905,20,Male,Canada,2025-06-02,Trousers
U04906,55,Female,France,2025-05-30,Shoes
U04907,20,Female,Germany,2025-06-15,Accessories
U04908,47,Other,India,2025-06-02,Accessories
U04909,18,Male,Canada,2025-06-08,Shirts
U04910,47,Female,Canada,2025-05-16,Trousers
U04911,62,Female,Australia,2025-06-16,Accessories
U04912,49,Other,Canada,2025-04-16,Shoes
U04913,45,Male,US,2025-10-02,Shoes
U04914,38,Other,UK,2025-04-28,Jackets
U04915,63,Female,Germany,2025-09-13,Shoes
U04916,30,Male,US,2025-05-07,Accessories
U04917,44,Other,UK,2025-10-10,Accessories
U04918,53,Female,US,2025-07-21,Shoes
U04919,24,Other,India,2025-06-20,Shirts
U04920,39,Other,India,2025-06-14,Trousers
U04921,27,Other,Australia,2025-06-11,Accessories
U04922,56,Male,US,2025-07-08,Shoes
U04923,32,Female,France,2025-09-25,Shoes
U04924,32,Female,Canada,2025-08-11,Accessories
U04925,21,Female,India,2025-09-03,Jackets
U04926,49,Female,UK,2025-06-21,Trousers
U04927,40,Male,Australia,2025-07-13,Accessories
U04928,23,Other,Canada,2025-06-01,Shoes
U04929,41,Female,Germany,2025-08-01,Jackets
U04930,37,Male,US,2025-07-20,Accessories
U04931,54,Other,France,2025-10-02,Trousers
U04932,37,Male,India,2025-07-23,Jackets
U04933,29,Male,France,2025-08-07,Shoes
U04934,50,Female,Canada,2025-05-03,Shirts
U04935,45,Female,UK,2025-06-07,Trousers
U04936,25,Other,US,2025-04-20,Jackets
U04937,18,Other,France,2025-04-14,Accessories
U04938,54,Female,UK,2025-09-07,Accessories
U04939,39,Male,Australia,2025-07-04,Jackets
U04940,23,Female,India,2025-08-17,Accessories
U04941,38,Other,India,2025-09-16,Jackets
U04942,49,Male,Australia,2025-07-12,Trousers
U04943,52,Male,UK,2025-09-18,Accessories
U04944,32,Male,France,2025-05-27,Trousers
U04945,22,Female,US,2025-05-10,Shoes
U04946,63,Female,UK,2025-09-05,Shoes
U04947,23,Other,US,2025-05-17,Shoes
U04948,42,Male,Canada,2025-08-30,Shoes
U04949,63,Male,Australia,2025-06-15,Accessories
U04950,57,Female,Germany,2025-07-17,Jackets
U04951,46,Other,US,2025-05-07,Accessories
U04952,24,Other,India,2025-10-13,Accessories
U04953,57,Male,Canada,2025-10-01,Trousers
U04954,30,Female,India,2025-06-16,Jackets
U04955,55,Male,Canada,2025-09-01,Shirts
U04956,35,Female,India,2025-07-21,Shirts
U04957,19,Other,UK,2025-08-28,Jackets
U04958,25,Male,France,2025-07-19,Shirts
U04959,28,Male,UK,2025-10-06,Jackets
U04960,50,Male,UK,2025-07-07,Trousers
U04961,55,Other,France,2025-05-21,Trousers
U04962,44,Male,Canada,2025-09-04,Accessories
U04963,37,Other,Canada,2025-08-24,Shirts
U04964,29,Female,France,2025-08-20,Jackets
U04965,60,Other,India,2025-05-28,Trousers
U04966,48,Female,US,2025-07-05,Accessories
U04967,44,Other,Canada,2025-10-03,Shirts
U04968,49,Other,India,2025-06-26,Shirts
U04969,27,Male,US,2025-04-21,Shirts
U04970,20,Other,France,2025-06-09,Trousers
U04971,62,Male,UK,2025-06-04,Trousers
U04972,44,Female,Canada,2025-06-02,Shirts
U04973,52,Female,Germany,2025-04-17,Trousers
U04974,48,Male,UK,2025-08-02,Shirts
U04975,32,Female,Australia,2025-08-08,Shoes
U04976,33,Other,US,2025-08-06,Trousers
U04977,30,Male,Germany,2025-08-22,Jackets
U04978,52,Male,UK,2025-08-15,Trousers
U04979,28,Male,Canada,2025-08-03,Shirts
U04980,38,Female,Germany,2025-07-23,Jackets
U04981,28,Female,India,2025-07-23,Accessories
U04982,47,Other,US,2025-09-03,Jackets
U04983,52,Other,Australia,2025-04-23,Jackets
U04984,39,Male,India,2025-09-09,Trousers
U04985,55,Other,Germany,2025-05-23,Jackets
U04986,48,Female,UK,2025-06-04,Jackets
U04987,31,Other,US,2025-07-10,Shirts
U04988,41,Female,Canada,2025-09-09,Trousers
U04989,49,Other,Australia,2025-06-27,Shirts
U04990,53,Female,UK,2025-09-15,Trousers
U04991,49,Female,Australia,2025-06-16,Accessories
U04992,32,Other,Canada,2025-09-26,Jackets
U04993,60,Other,France,2025-04-24,Trousers
U04994,52,Female,US,2025-07-04,Jackets
U04995,20,Male,Germany,2025-09-25,Jackets
U04996,33,Other,Australia,2025-05-18,Shoes
U04997,22,Female,US,2025-08-25,Shirts
U04998,38,Other,Australia,2025-06-04,Trousers
U04999,27,Other,UK,2025-09-21,Accessories
U05000,36,Other,Australia,2025-09-15,Shoes
U05001,42,Other,France,2025-07-16,Shirts
U05002,21,Other,UK,2025-07-18,Accessories
U05003,46,Male,UK,2025-06-20,Accessories
U05004,36,Male,US,2025-05-08,Jackets
U05005,60,Male,India,2025-09-09,Shirts
U05006,19,Female,Canada,2025-06-14,Shoes
U05007,27,Male,Australia,2025-10-01,Trousers
U05008,60,Male,Germany,2025-05-31,Trousers
U05009,42,Female,UK,2025-04-29,Shoes
U05010,37,Male,India,2025-06-21,Jackets
U05011,36,Other,UK,2025-04-30,Jackets
U05012,40,Male,India,2025-05-02,Accessories
U05013,41,Male,India,2025-09-18,Shirts
U05014,28,Male,Germany,2025-10-06,Accessories
U05015,63,Other,India,2025-04-17,Trousers
U05016,51,Other,Germany,2025-09-16,Shoes
U05017,45,Other,US,2025-06-02,Shirts
U05018,22,Other,UK,2025-08-27,Shoes
U05019,22,Female,Germany,2025-08-31,Shirts
U05020,38,Other,Canada,2025-07-01,Trousers
U05021,29,Other,France,2025-07-16,Trousers
U05022,21,Other,UK,2025-08-11,Shirts
U05023,59,Other,France,2025-04-27,Jackets
U05024,37,Female,Canada,2025-08-01,Shirts
U05025,55,Male,Australia,2025-04-25,Trousers
U05026,42,Male,Canada,2025-10-08,Shoes
U05027,31,Other,US,2025-07-12,Accessories
U05028,28,Other,Australia,2025-06-08,Shoes
U05029,49,Other,Australia,2025-07-19,Trousers
U05030,28,Male,India,2025-06-26,Shoes
U05031,35,Male,Canada,2025-04-23,Jackets
U05032,44,Other,India,2025-10-02,Jackets
U05033,35,Male,Canada,2025-09-27,Shirts
U05034,40,Female,Australia,2025-06-14,Shoes
U05035,28,Other,India,2025-05-25,Shoes
U05036,38,Other,France,2025-05-06,Trousers
U05037,61,Female,UK,2025-05-28,Shirts
U05038,22,Female,Canada,2025-08-18,Shirts
U05039,40,Male,Canada,2025-08-21,Shoes
U05040,58,Female,India,2025-09-05,Accessories
U05041,42,Other,Canada,2025-05-26,Shoes
U05042,58,Male,Australia,2025-04-28,Shoes
U05043,27,Female,India,2025-04-22,Shoes
U05044,39,Male,India,2025-10-01,Jackets
U05045,36,Male,Germany,2025-09-30,Shirts
U05046,18,Male,France,2025-09-28,Jackets
U05047,24,Male,France,2025-05-30,Accessories
U05048,21,Female,Germany,2025-08-10,Trousers
U05049,18,Other,Australia,2025-08-18,Accessories
U05050,32,Other,UK,2025-06-14,Shirts
U05051,57,Female,Canada,2025-06-07,Trousers
U05052,29,Other,US,2025-05-29,Accessories
U05053,39,Male,Canada,2025-05-24,Shirts
U05054,39,Male,US,2025-05-03,Accessories
U05055,64,Male,France,2025-09-23,Trousers
U05056,34,Female,Australia,2025-09-07,Trousers
U05057,46,Male,UK,2025-06-29,Accessories
U05058,63,Male,UK,2025-08-09,Jackets
U05059,31,Female,UK,2025-07-25,Accessories
U05060,37,Male,Germany,2025-04-26,Accessories
U05061,50,Male,Australia,2025-07-12,Accessories
U05062,60,Other,US,2025-09-06,Jackets
U05063,32,Female,UK,2025-05-01,Shoes
U05064,29,Male,Australia,2025-08-24,Trousers
U05065,57,Male,Canada,2025-08-19,Shirts
U05066,37,Male,US,2025-04-30,Trousers
U05067,47,Male,France,2025-04-21,Trousers
U05068,55,Other,Germany,2025-09-02,Shoes
U05069,20,Other,India,2025-09-26,Trousers
U05070,45,Other,US,2025-04-19,Trousers
U05071,43,Other,France,2025-08-26,Jackets
U05072,47,Female,France,2025-04-18,Jackets
U05073,30,Male,France,2025-08-14,Jackets
U05074,30,Other,Canada,2025-09-25,Jackets
U05075,19,Male,US,2025-09-12,Jackets
U05076,54,Female,US,2025-05-09,Shirts
U05077,55,Male,India,2025-09-02,Shoes
U05078,19,Male,UK,2025-07-06,Accessories
U05079,53,Other,Canada,2025-06-21,Jackets
U05080,43,Other,France,2025-09-14,Shoes
U05081,28,Female,India,2025-06-30,Accessories
U05082,25,Male,US,2025-09-28,Trousers
U05083,61,Other,Canada,2025-07-29,Trousers
U05084,57,Other,Germany,2025-05-20,Shoes
U05085,60,Other,US,2025-07-09,Shirts
U05086,39,Female,Germany,2025-09-16,Shirts
U05087,37,Male,Australia,2025-04-19,Shoes
U05088,25,Other,Germany,2025-08-04,Shirts
U05089,46,Male,US,2025-05-15,Shirts
U05090,57,Female,India,2025-05-22,Trousers
U05091,43,Male,US,2025-04-24,Shirts
U05092,47,Other,US,2025-05-28,Shirts
U05093,34,Male,Australia,2025-09-29,Shoes
U05094,37,Male,France,2025-10-01,Shirts
U05095,33,Female,UK,2025-07-19,Jackets
U05096,63,Female,US,2025-07-08,Jackets
U05097,60,Male,Australia,2025-10-01,Shoes
U05098,24,Male,India,2025-09-26,Jackets
U05099,33,Male,Australia,2025-04-22,Trousers
U05100,62,Female,Australia,2025-08-06,Shoes
U05101,64,Female,Germany,2025-09-13,Shirts
U05102,44,Male,UK,2025-06-06,Jackets
U05103,40,Female,UK,2025-09-09,Trousers
U05104,41,Other,Canada,2025-09-29,Shoes
U05105,26,Female,France,2025-08-05,Shoes
U05106,52,Female,India,2025-04-14,Shirts
U05107,37,Female,Canada,2025-05-10,Accessories
U05108,54,Other,France,2025-07-13,Jackets
U05109,59,Other,France,2025-10-13,Trousers
U05110,34,Other,Australia,2025-08-07,Shoes
U05111,64,Male,India,2025-09-14,Jackets
U05112,48,Male,France,2025-09-26,Trousers
U05113,25,Other,India,2025-09-15,Trousers
U05114,32,Male,UK,2025-08-29,Shoes
U05115,48,Male,UK,2025-09-07,Jackets
U05116,47,Male,UK,2025-05-18,Trousers
U05117,63,Other,US,2025-10-11,Shoes
U05118,37,Female,Australia,2025-05-11,Jackets
U05119,56,Other,India,2025-09-22,Jackets
U05120,29,Other,Australia,2025-09-23,Shoes
U05121,34,Male,France,2025-05-20,Jackets
U05122,59,Male,India,2025-04-30,Accessories
U05123,47,Female,India,2025-08-22,Trousers
U05124,46,Female,Canada,2025-09-13,Trousers
U05125,36,Female,India,2025-07-22,Jackets
U05126,63,Female,India,2025-04-21,Shoes
U05127,28,Other,Germany,2025-09-22,Shirts
U05128,51,Female,Germany,2025-06-19,Jackets
U05129,24,Other,Canada,2025-05-24,Shirts
U05130,61,Male,US,2025-05-06,Jackets
U05131,51,Female,UK,2025-06-04,Shirts
U05132,37,Male,France,2025-07-10,Jackets
U05133,55,Male,France,2025-09-25,Shoes
U05134,41,Other,India,2025-05-13,Shirts
U05135,27,Female,Australia,2025-10-08,Accessories
U05136,49,Other,France,2025-09-13,Shoes
U05137,32,Male,Germany,2025-06-13,Jackets
U05138,54,Female,UK,2025-08-04,Shirts
U05139,37,Male,US,2025-04-21,Trousers
U05140,20,Male,UK,2025-09-12,Shoes
U05141,54,Female,India,2025-06-27,Shirts
U05142,57,Female,UK,2025-07-29,Shoes
U05143,25,Female,India,2025-10-12,Shirts
U05144,57,Other,Canada,2025-08-17,Trousers
U05145,61,Other,Germany,2025-08-28,Accessories
U05146,40,Male,Germany,2025-10-09,Trousers
U05147,57,Female,India,2025-05-15,Jackets
U05148,28,Male,Australia,2025-05-18,Shoes
U05149,63,Male,Germany,2025-07-17,Accessories
U05150,25,Male,Australia,2025-09-13,Shoes
U05151,46,Male,India,2025-09-20,Shirts
U05152,47,Male,Canada,2025-04-17,Jackets
U05153,27,Female,India,2025-08-19,Jackets
U05154,56,Other,Canada,2025-07-25,Shoes
U05155,45,Female,France,2025-05-30,Jackets
U05156,53,Female,Germany,2025-07-08,Shoes
U05157,30,Female,Australia,2025-05-16,Shirts
U05158,49,Other,India,2025-07-30,Shirts
U05159,53,Other,France,2025-06-23,Shoes
U05160,54,Other,Germany,2025-09-11,Trousers
U05161,43,Female,France,2025-08-14,Trousers
U05162,39,Other,Canada,2025-08-04,Shirts
U05163,21,Male,India,2025-09-16,Accessories
U05164,48,Other,France,2025-05-29,Trousers
U05165,35,Female,France,2025-10-07,Shoes
U05166,55,Female,Canada,2025-06-01,Shirts
U05167,41,Male,UK,2025-07-22,Jackets
U05168,40,Other,Canada,2025-06-07,Jackets
U05169,39,Other,UK,2025-07-11,Trousers
U05170,19,Male,Germany,2025-04-16,Accessories
U05171,48,Female,India,2025-05-03,Trousers
U05172,28,Female,France,2025-09-28,Accessories
U05173,45,Other,Germany,2025-08-23,Trousers
U05174,63,Other,US,2025-07-19,Jackets
U05175,49,Other,Canada,2025-10-07,Accessories
U05176,22,Other,Germany,2025-10-10,Jackets
U05177,55,Other,Germany,2025-07-01,Shoes
U05178,27,Female,France,2025-09-24,Shoes
U05179,57,Female,UK,2025-08-21,Shirts
U05180,63,Female,Canada,2025-04-27,Jackets
U05181,41,Female,UK,2025-05-19,Jackets
U05182,52,Male,India,2025-04-21,Shirts
U05183,61,Female,Germany,2025-07-27,Shoes
U05184,40,Male,Canada,2025-04-16,Shoes
U05185,34,Female,Germany,2025-07-17,Accessories
U05186,18,Other,India,2025-04-17,Accessories
U05187,48,Other,Australia,2025-09-23,Shoes
U05188,48,Other,India,2025-06-08,Trousers
U05189,59,Male,UK,2025-07-09,Jackets
U05190,59,Female,UK,2025-07-31,Accessories
U05191,51,Female,Germany,2025-06-10,Trousers
U05192,26,Male,UK,2025-10-04,Accessories
U05193,39,Male,Canada,2025-04-21,Shirts
U05194,30,Male,India,2025-06-25,Jackets
U05195,42,Male,Germany,2025-08-07,Accessories
U05196,35,Male,India,2025-05-07,Shoes
U05197,29,Other,India,2025-08-15,Shirts
U05198,57,Female,Germany,2025-10-06,Shirts
U05199,34,Male,France,2025-06-07,Shoes
U05200,32,Other,Australia,2025-10-07,Shirts
U05201,59,Male,France,2025-06-02,Jackets
U05202,32,Other,UK,2025-05-08,Accessories
U05203,32,Male,US,2025-07-01,Shirts
U05204,56,Female,France,2025-04-25,Jackets
U05205,30,Male,US,2025-07-17,Shoes
U05206,34,Male,US,2025-09-09,Accessories
U05207,49,Female,UK,2025-09-03,Shoes
U05208,26,Female,Australia,2025-06-16,Accessories
U05209,57,Male,India,2025-06-25,Shirts
U05210,37,Female,Germany,2025-08-01,Shirts
U05211,43,Female,Australia,2025-05-06,Accessories
U05212,44,Other,US,2025-07-15,Jackets
U05213,38,Female,Canada,2025-05-12,Jackets
U05214,35,Female,UK,2025-09-02,Jackets
U05215,30,Male,France,2025-08-19,Trousers
U05216,33,Male,UK,2025-08-23,Jackets
U05217,26,Other,France,2025-07-03,Shirts
U05218,29,Male,Germany,2025-09-07,Trousers
U05219,61,Female,Canada,2025-05-02,Jackets
U05220,55,Female,India,2025-06-21,Shirts
U05221,36,Female,Australia,2025-06-16,Trousers
U05222,24,Male,Canada,2025-09-06,Shirts
U05223,52,Female,Australia,2025-05-31,Accessories
U05224,35,Female,Australia,2025-06-04,Shirts
U05225,33,Other,India,2025-05-17,Trousers
U05226,56,Other,India,2025-08-27,Jackets
U05227,21,Other,France,2025-09-28,Trousers
U05228,42,Male,India,2025-07-04,Jackets
U05229,49,Female,Germany,2025-09-02,Jackets
U05230,57,Female,UK,2025-09-18,Shoes
U05231,30,Female,US,2025-09-26,Accessories
U05232,62,Other,India,2025-07-29,Shoes
U05233,34,Female,UK,2025-08-18,Trousers
U05234,54,Female,France,2025-08-24,Shoes
U05235,23,Female,India,2025-04-29,Jackets
U05236,36,Female,US,2025-10-07,Trousers
U05237,30,Female,Canada,2025-06-01,Shoes
U05238,43,Male,India,2025-09-30,Shirts
U05239,31,Female,UK,2025-06-03,Accessories
U05240,48,Male,France,2025-05-10,Shirts
U05241,21,Female,France,2025-08-05,Trousers
U05242,56,Male,Germany,2025-07-26,Shoes
U05243,25,Female,France,2025-08-01,Jackets
U05244,42,Female,Canada,2025-08-19,Shoes
U05245,30,Female,France,2025-06-22,Trousers
U05246,49,Female,France,2025-06-15,Trousers
U05247,55,Other,Canada,2025-06-14,Trousers
U05248,55,Female,Canada,2025-06-07,Trousers
U05249,45,Male,US,2025-09-24,Shoes
U05250,47,Other,UK,2025-06-27,Shirts
U05251,20,Other,Australia,2025-04-30,Jackets
U05252,45,Female,France,2025-07-14,Jackets
U05253,20,Male,Australia,2025-08-07,Accessories
U05254,62,Male,Australia,2025-04-26,Trousers
U05255,51,Other,Germany,2025-06-20,Trousers
U05256,33,Male,India,2025-06-15,Trousers
U05257,39,Female,France,2025-08-30,Shirts
U05258,49,Female,India,2025-06-25,Trousers
U05259,55,Female,India,2025-05-03,Accessories
U05260,25,Female,Germany,2025-06-08,Accessories
U05261,25,Female,Australia,2025-05-29,Shirts
U05262,23,Other,Canada,2025-05-04,Trousers
U05263,31,Female,India,2025-07-25,Shoes
U05264,49,Female,Canada,2025-05-09,Shoes
U05265,52,Other,Canada,2025-06-10,Jackets
U05266,27,Other,Germany,2025-08-09,Shirts
U05267,20,Other,Germany,2025-09-12,Shoes
U05268,29,Male,UK,2025-07-20,Jackets
U05269,48,Male,France,2025-06-25,Accessories
U05270,46,Female,India,2025-08-31,Jackets
U05271,22,Female,Australia,2025-05-26,Trousers
U05272,42,Female,US,2025-04-17,Trousers
U05273,58,Male,Germany,2025-07-13,Accessories
U05274,48,Female,Canada,2025-05-01,Shirts
U05275,38,Female,UK,2025-09-18,Trousers
U05276,37,Male,US,2025-09-29,Trousers
U05277,56,Other,Germany,2025-10-03,Jackets
U05278,39,Male,UK,2025-06-13,Jackets
U05279,21,Female,Canada,2025-09-16,Jackets
U05280,30,Male,India,2025-08-11,Shoes
U05281,62,Other,France,2025-09-13,Accessories
U05282,59,Other,France,2025-09-12,Shirts
U05283,37,Other,UK,2025-06-02,Jackets
U05284,30,Other,Germany,2025-05-15,Shirts
U05285,34,Other,France,2025-05-26,Jackets
U05286,53,Other,France,2025-05-24,Trousers
U05287,50,Female,India,2025-07-15,Shirts
U05288,18,Female,Canada,2025-07-03,Shoes
U05289,32,Male,Australia,2025-09-09,Jackets
U05290,30,Female,France,2025-05-04,Accessories
U05291,34,Other,UK,2025-07-11,Trousers
U05292,41,Female,US,2025-06-11,Jackets
U05293,25,Male,Canada,2025-05-28,Shirts
U05294,44,Other,India,2025-04-16,Jackets
U05295,62,Female,Canada,2025-10-13,Trousers
U05296,40,Female,India,2025-09-05,Accessories
U05297,63,Male,Canada,2025-07-14,Accessories
U05298,25,Other,Australia,2025-06-21,Accessories
U05299,25,Male,UK,2025-07-14,Trousers
U05300,43,Other,US,2025-08-02,Jackets
U05301,64,Other,France,2025-07-22,Trousers
U05302,30,Female,Australia,2025-06-01,Trousers
U05303,56,Male,UK,2025-05-01,Jackets
U05304,54,Male,US,2025-05-23,Shoes
U05305,45,Male,Canada,2025-07-31,Accessories
U05306,42,Other,France,2025-09-28,Shirts
U05307,33,Male,US,2025-05-08,Shirts
U05308,19,Other,Germany,2025-07-21,Jackets
U05309,35,Male,US,2025-05-02,Shirts
U05310,34,Male,UK,2025-05-03,Shoes
U05311,47,Female,Australia,2025-08-28,Trousers
U05312,56,Male,France,2025-04-28,Accessories
U05313,30,Female,Australia,2025-08-27,Shirts
U05314,49,Female,France,2025-08-06,Shirts
U05315,46,Other,Germany,2025-09-05,Jackets
U05316,63,Male,UK,2025-05-06,Jackets
U05317,47,Male,US,2025-09-25,Trousers
U05318,35,Male,Germany,2025-05-12,Accessories
U05319,30,Female,Canada,2025-06-06,Shirts
U05320,60,Male,India,2025-04-24,Trousers
U05321,38,Other,Canada,2025-07-22,Accessories
U05322,47,Other,UK,2025-06-06,Trousers
U05323,38,Male,Germany,2025-08-06,Shirts
U05324,34,Female,Australia,2025-08-04,Jackets
U05325,57,Other,Germany,2025-04-22,Jackets
U05326,36,Other,India,2025-05-03,Jackets
U05327,32,Female,UK,2025-08-18,Shoes
U05328,26,Other,Germany,2025-08-15,Trousers
U05329,27,Female,France,2025-07-26,Shirts
U05330,61,Other,Canada,2025-04-26,Trousers
U05331,48,Female,US,2025-09-15,Jackets
U05332,40,Other,Canada,2025-05-08,Trousers
U05333,47,Male,UK,2025-08-02,Accessories
U05334,50,Other,Germany,2025-04-20,Trousers
U05335,26,Other,Canada,2025-04-24,Shoes
U05336,64,Male,Germany,2025-04-21,Shoes
U05337,18,Male,Canada,2025-04-18,Jackets
U05338,61,Male,UK,2025-07-09,Shirts
U05339,52,Male,Australia,2025-10-12,Accessories
U05340,28,Female,Canada,2025-06-15,Shirts
U05341,51,Female,US,2025-04-18,Shirts
U05342,33,Other,Canada,2025-04-19,Accessories
U05343,26,Other,UK,2025-08-06,Shoes
U05344,49,Other,Canada,2025-08-10,Jackets
U05345,32,Female,US,2025-05-27,Trousers
U05346,29,Other,France,2025-09-01,Shoes
U05347,50,Other,US,2025-07-27,Jackets
U05348,62,Female,UK,2025-10-10,Shoes
U05349,31,Other,Germany,2025-07-25,Accessories
U05350,25,Female,Canada,2025-08-14,Shirts
U05351,25,Female,Australia,2025-04-27,Accessories
U05352,44,Male,US,2025-07-21,Trousers
U05353,29,Male,France,2025-08-30,Accessories
U05354,18,Female,US,2025-04-14,Shirts
U05355,60,Female,Canada,2025-07-27,Shoes
U05356,57,Male,Germany,2025-08-06,Jackets
U05357,59,Other,Canada,2025-07-24,Trousers
U05358,28,Other,France,2025-06-02,Shoes
U05359,56,Other,France,2025-08-27,Jackets
U05360,60,Female,UK,2025-04-19,Shirts
U05361,48,Male,Australia,2025-05-14,Accessories
U05362,34,Other,Canada,2025-08-26,Shoes
U05363,50,Male,US,2025-04-28,Jackets
U05364,49,Male,US,2025-05-30,Jackets
U05365,46,Female,UK,2025-10-08,Accessories
U05366,38,Other,Germany,2025-04-26,Shoes
U05367,38,Male,Canada,2025-05-19,Shoes
U05368,57,Female,India,2025-08-11,Shirts
U05369,40,Female,Germany,2025-04-19,Shoes
U05370,23,Female,US,2025-09-03,Accessories
U05371,39,Other,France,2025-10-02,Shoes
U05372,55,Other,Canada,2025-07-28,Shirts
U05373,54,Female,France,2025-04-30,Jackets
U05374,62,Other,US,2025-05-09,Shoes
U05375,25,Other,Australia,2025-10-04,Accessories
U05376,58,Male,Germany,2025-07-31,Shoes
U05377,52,Female,India,2025-06-24,Trousers
U05378,28,Female,Australia,2025-05-01,Shirts
U05379,41,Other,India,2025-06-29,Jackets
U05380,38,Female,Australia,2025-05-30,Trousers
U05381,19,Female,Germany,2025-09-09,Accessories
U05382,57,Female,US,2025-10-01,Shoes
U05383,36,Other,India,2025-07-18,Shirts
U05384,56,Other,Germany,2025-08-07,Shoes
U05385,45,Other,India,2025-09-09,Shoes
U05386,34,Male,Germany,2025-04-25,Shoes
U05387,23,Female,Australia,2025-08-25,Shoes
U05388,36,Male,Germany,2025-05-19,Shirts
U05389,55,Other,Australia,2025-07-28,Trousers
U05390,45,Male,US,2025-10-06,Accessories
U05391,19,Female,Australia,2025-04-17,Trousers
U05392,55,Female,UK,2025-07-04,Shirts
U05393,54,Other,US,2025-05-13,Accessories
U05394,21,Other,France,2025-05-03,Jackets
U05395,39,Male,France,2025-06-29,Trousers
U05396,43,Other,France,2025-10-13,Shirts
U05397,60,Male,Canada,2025-08-03,Shirts
U05398,53,Female,Canada,2025-06-22,Shirts
U05399,30,Female,Germany,2025-10-11,Accessories
U05400,49,Female,Germany,2025-05-15,Shoes
U05401,34,Female,UK,2025-10-01,Jackets
U05402,58,Female,Germany,2025-05-24,Accessories
U05403,53,Male,US,2025-07-26,Accessories
U05404,63,Female,US,2025-04-30,Trousers
U05405,36,Male,France,2025-06-05,Jackets
U05406,52,Female,Australia,2025-08-18,Shirts
U05407,63,Male,India,2025-09-12,Accessories
U05408,57,Male,Germany,2025-10-13,Jackets
U05409,45,Male,UK,2025-05-06,Trousers
U05410,18,Other,France,2025-05-05,Shoes
U05411,59,Male,Canada,2025-09-08,Jackets
U05412,35,Male,US,2025-06-30,Shirts
U05413,57,Female,US,2025-06-25,Accessories
U05414,50,Male,US,2025-04-22,Shoes
U05415,29,Male,India,2025-05-24,Trousers
U05416,25,Other,India,2025-04-18,Shirts
U05417,41,Female,Germany,2025-08-02,Shoes
U05418,33,Other,Canada,2025-06-17,Trousers
U05419,21,Other,UK,2025-05-25,Shirts
U05420,55,Other,India,2025-07-03,Accessories
U05421,61,Male,Australia,2025-05-08,Trousers
U05422,44,Other,India,2025-08-08,Shoes
U05423,26,Other,US,2025-08-08,Shirts
U05424,64,Female,UK,2025-10-06,Jackets
U05425,33,Female,Germany,2025-08-23,Shirts
U05426,29,Female,India,2025-08-20,Shoes
U05427,48,Female,US,2025-05-10,Shoes
U05428,41,Other,France,2025-04-30,Jackets
U05429,31,Female,Australia,2025-09-29,Shoes
U05430,62,Male,Australia,2025-05-10,Shirts
U05431,42,Other,France,2025-09-15,Trousers
U05432,51,Female,Germany,2025-08-02,Shirts
U05433,20,Other,Germany,2025-07-19,Shoes
U05434,41,Female,India,2025-06-04,Jackets
U05435,59,Other,Germany,2025-08-09,Jackets
U05436,26,Female,Canada,2025-07-27,Accessories
U05437,43,Male,Canada,2025-08-09,Jackets
U05438,37,Female,US,2025-10-02,Jackets
U05439,57,Other,US,2025-09-19,Shoes
U05440,27,Other,US,2025-09-30,Trousers
U05441,36,Male,Canada,2025-07-05,Trousers
