user_id,event_time,event_type,product_id,shipping_fee,discount,price,device,referral_source
U03551,2025-07-25 10:57:54.332065,visit,P1082,,,,mobile,organic
U03551,2025-07-25 12:22:54.332065,view_product,P1085,,,109.63,mobile,email
U03551,2025-07-25 12:55:54.332065,add_to_cart,P1030,,,171.02,tablet,organic
U03551,2025-07-25 14:54:54.332065,checkout,P1017,1.67,,182.88,desktop,social
U03552,2025-10-10 05:31:07.041327,visit,P1055,,,,tablet,organic
U03552,2025-10-10 05:38:07.041327,view_product,P1014,,,122.4,tablet,ads
U03553,2025-09-12 22:00:08.585082,visit,P1037,,,,tablet,email
U03554,2025-08-05 19:53:50.877399,visit,P1073,,,,tablet,organic
U03554,2025-08-05 20:39:50.877399,view_product,P1069,,,57.89,mobile,social
U03555,2025-09-10 05:32:46.887234,visit,P1054,,,,desktop,email
U03556,2025-10-01 10:42:09.708188,visit,P1068,,,,mobile,organic
U03556,2025-10-01 11:30:09.708188,view_product,P1002,,,155.26,desktop,social
U03556,2025-10-01 12:20:09.708188,add_to_cart,P1085,,,175.75,mobile,organic
U03556,2025-10-01 13:10:09.708188,checkout,P1060,7.36,,24.41,mobile,organic
U03556,2025-10-01 13:38:09.708188,purchase,P1052,15.01,17.44,174.97,mobile,social
U03557,2025-08-12 03:57:25.592185,visit,P1034,,,,desktop,organic
U03557,2025-08-12 05:33:25.592185,view_product,P1034,,,164.35,desktop,organic
U03557,2025-08-12 07:24:25.592185,add_to_cart,P1006,,,186.66,mobile,ads
U03558,2025-08-28 23:42:00.806548,visit,P1024,,,,desktop,ads
U03558,2025-08-29 01:32:00.806548,view_product,P1017,,,79.44,mobile,organic
U03559,2025-08-23 04:47:13.066859,visit,P1004,,,,tablet,ads
U03559,2025-08-23 06:24:13.066859,view_product,P1006,,,47.76,mobile,ads
U03559,2025-08-23 07:21:13.066859,add_to_cart,P1004,,,89.05,desktop,email
U03560,2025-09-13 11:03:03.104531,visit,P1044,,,,mobile,ads
U03560,2025-09-13 12:17:03.104531,view_product,P1036,,,172.79,desktop,email
U03561,2025-08-15 18:09:18.182264,visit,P1063,,,,desktop,ads
U03561,2025-08-15 19:53:18.182264,view_product,P1077,,,36.6,desktop,email
U03562,2025-09-29 19:46:01.801011,visit,P1026,,,,desktop,email
U03562,2025-09-29 20:15:01.801011,view_product,P1095,,,186.58,desktop,ads
U03563,2025-08-09 00:26:17.161902,visit,P1032,,,,desktop,social
U03564,2025-07-29 23:13:24.107249,visit,P1016,,,,mobile,social
U03564,2025-07-30 01:10:24.107249,view_product,P1049,,,33.3,desktop,social
U03564,2025-07-30 02:26:24.107249,add_to_cart,P1045,,,199.11,desktop,ads
U03564,2025-07-30 04:03:24.107249,checkout,P1092,15.14,,144.58,desktop,social
U03565,2025-08-09 23:47:36.064107,visit,P1036,,,,tablet,social
U03565,2025-08-10 00:56:36.064107,view_product,P1034,,,61.29,mobile,social
U03566,2025-09-21 02:20:08.941700,visit,P1096,,,,tablet,social
U03567,2025-09-09 17:53:24.887445,visit,P1054,,,,mobile,organic
U03567,2025-09-09 18:38:24.887445,view_product,P1043,,,62.22,tablet,email
U03568,2025-09-26 04:31:15.034417,visit,P1094,,,,tablet,email
U03569,2025-10-02 20:36:43.775659,visit,P1011,,,,desktop,organic
U03569,2025-10-02 22:03:43.775659,view_product,P1027,,,171.31,desktop,organic
U03570,2025-10-04 22:27:00.114318,visit,P1003,,,,tablet,ads
U03570,2025-10-04 23:11:00.114318,view_product,P1095,,,86.46,desktop,ads
U03570,2025-10-05 00:06:00.114318,add_to_cart,P1033,,,134.06,desktop,email
U03571,2025-08-31 09:00:37.022563,visit,P1098,,,,tablet,social
U03571,2025-08-31 09:34:37.022563,view_product,P1093,,,72.64,mobile,organic
U03572,2025-07-22 21:08:21.759782,visit,P1049,,,,tablet,ads
U03572,2025-07-22 22:51:21.759782,view_product,P1051,,,112.72,tablet,social
U03573,2025-09-03 09:31:19.644621,visit,P1088,,,,desktop,social
U03574,2025-09-13 08:20:49.529494,visit,P1097,,,,desktop,ads
U03574,2025-09-13 08:28:49.529494,view_product,P1013,,,80.04,mobile,social
U03575,2025-09-28 19:02:19.787526,visit,P1076,,,,desktop,email
U03575,2025-09-28 19:16:19.787526,view_product,P1077,,,182.54,tablet,ads
U03575,2025-09-28 20:59:19.787526,add_to_cart,P1061,,,32.78,tablet,ads
U03575,2025-09-28 21:59:19.787526,checkout,P1027,8.78,,38.99,mobile,ads
U03576,2025-09-30 08:12:18.810022,visit,P1047,,,,tablet,social
U03576,2025-09-30 08:37:18.810022,view_product,P1098,,,120.71,desktop,email
U03576,2025-09-30 09:35:18.810022,add_to_cart,P1026,,,166.64,mobile,ads
U03576,2025-09-30 10:24:18.810022,checkout,P1087,12.62,,31.72,desktop,social
U03577,2025-09-14 04:49:19.957365,visit,P1061,,,,mobile,email
U03577,2025-09-14 04:59:19.957365,view_product,P1027,,,96.93,desktop,organic
U03578,2025-09-29 06:19:46.292162,visit,P1019,,,,tablet,email
U03578,2025-09-29 06:25:46.292162,view_product,P1011,,,102.09,mobile,organic
U03578,2025-09-29 08:02:46.292162,add_to_cart,P1090,,,107.22,tablet,social
U03578,2025-09-29 08:15:46.292162,checkout,P1052,16.67,,126.39,tablet,social
U03579,2025-07-15 11:11:58.111869,visit,P1027,,,,tablet,organic
U03580,2025-09-15 06:43:00.094828,visit,P1057,,,,desktop,ads
U03580,2025-09-15 07:46:00.094828,view_product,P1006,,,35.18,mobile,social
U03581,2025-09-07 17:16:42.693098,visit,P1056,,,,desktop,email
U03581,2025-09-07 17:23:42.693098,view_product,P1088,,,103.15,mobile,ads
U03581,2025-09-07 17:40:42.693098,add_to_cart,P1086,,,144.03,desktop,social
U03582,2025-09-18 16:53:33.843765,visit,P1048,,,,mobile,organic
U03583,2025-10-04 01:54:50.679292,visit,P1058,,,,mobile,organic
U03583,2025-10-04 02:58:50.679292,view_product,P1002,,,38.04,mobile,ads
U03584,2025-08-10 09:01:58.954464,visit,P1050,,,,tablet,ads
U03585,2025-08-18 21:02:36.429451,visit,P1040,,,,mobile,organic
U03586,2025-08-27 19:39:29.089977,visit,P1097,,,,tablet,organic
U03586,2025-08-27 21:13:29.089977,view_product,P1025,,,162.15,tablet,organic
U03587,2025-08-28 16:41:00.635046,visit,P1055,,,,tablet,social
U03587,2025-08-28 18:29:00.635046,view_product,P1014,,,70.69,desktop,organic
U03588,2025-09-06 01:15:46.631673,visit,P1054,,,,mobile,ads
U03588,2025-09-06 02:27:46.631673,view_product,P1019,,,85.3,tablet,social
U03589,2025-07-15 03:03:54.333340,visit,P1075,,,,desktop,social
U03589,2025-07-15 03:19:54.333340,view_product,P1018,,,39.54,desktop,organic
U03590,2025-08-31 10:38:12.578483,visit,P1032,,,,desktop,social
U03590,2025-08-31 11:19:12.578483,view_product,P1020,,,147.1,tablet,ads
U03591,2025-08-16 14:19:34.219693,visit,P1084,,,,mobile,email
U03591,2025-08-16 16:06:34.219693,view_product,P1081,,,114.48,desktop,social
U03592,2025-08-30 01:17:57.382117,visit,P1000,,,,mobile,email
U03593,2025-07-24 11:33:43.488487,visit,P1017,,,,desktop,ads
U03594,2025-07-25 21:28:00.044515,visit,P1014,,,,tablet,social
U03594,2025-07-25 22:49:00.044515,view_product,P1064,,,99.67,mobile,ads
U03594,2025-07-25 23:09:00.044515,add_to_cart,P1002,,,92.11,tablet,ads
U03595,2025-08-28 22:17:41.254666,visit,P1030,,,,mobile,social
U03595,2025-08-28 23:15:41.254666,view_product,P1093,,,161.45,desktop,email
U03596,2025-09-30 01:46:44.081737,visit,P1065,,,,tablet,social
U03596,2025-09-30 02:57:44.081737,view_product,P1024,,,130.69,mobile,email
U03596,2025-09-30 04:16:44.081737,add_to_cart,P1004,,,145.63,desktop,social
U03597,2025-08-25 14:07:51.081972,visit,P1055,,,,mobile,social
U03597,2025-08-25 14:12:51.081972,view_product,P1090,,,129.56,desktop,email
U03598,2025-08-12 06:29:47.250887,visit,P1081,,,,mobile,email
U03598,2025-08-12 08:11:47.250887,view_product,P1015,,,197.12,desktop,email
U03598,2025-08-12 10:02:47.250887,add_to_cart,P1041,,,134.83,desktop,email
U03598,2025-08-12 11:59:47.250887,checkout,P1059,9.24,,190.39,mobile,social
U03598,2025-08-12 12:14:47.250887,purchase,P1032,3.35,25.1,124.76,tablet,ads
U03599,2025-10-02 23:06:22.498587,visit,P1059,,,,mobile,ads
U03599,2025-10-03 01:06:22.498587,view_product,P1022,,,165.05,desktop,social
U03599,2025-10-03 01:48:22.498587,add_to_cart,P1093,,,116.17,desktop,ads
U03600,2025-09-06 07:45:03.292470,visit,P1098,,,,desktop,social
U03600,2025-09-06 09:14:03.292470,view_product,P1080,,,69.52,mobile,ads
U03601,2025-10-01 05:26:21.195917,visit,P1019,,,,tablet,organic
U03601,2025-10-01 07:15:21.195917,view_product,P1049,,,94.83,tablet,email
U03602,2025-08-04 10:51:36.061134,visit,P1070,,,,mobile,ads
U03603,2025-07-23 11:32:35.707139,visit,P1042,,,,tablet,ads
U03603,2025-07-23 12:00:35.707139,view_product,P1053,,,112.65,mobile,ads
U03604,2025-08-01 08:00:47.792502,visit,P1093,,,,desktop,email
U03604,2025-08-01 09:39:47.792502,view_product,P1047,,,74.59,tablet,ads
U03604,2025-08-01 11:05:47.792502,add_to_cart,P1028,,,171.43,tablet,organic
U03604,2025-08-01 11:20:47.792502,checkout,P1081,9.33,,91.41,tablet,organic
U03604,2025-08-01 13:16:47.792502,purchase,P1058,9.64,0.4,184.56,mobile,organic
U03605,2025-08-14 10:50:02.885772,visit,P1095,,,,tablet,organic
U03605,2025-08-14 12:12:02.885772,view_product,P1019,,,58.14,desktop,ads
U03605,2025-08-14 13:31:02.885772,add_to_cart,P1070,,,33.2,desktop,social
U03606,2025-09-28 03:21:31.104838,visit,P1004,,,,tablet,organic
U03606,2025-09-28 04:10:31.104838,view_product,P1076,,,100.73,tablet,email
U03606,2025-09-28 04:13:31.104838,add_to_cart,P1056,,,167.65,tablet,ads
U03607,2025-08-29 18:58:44.391527,visit,P1004,,,,tablet,organic
U03607,2025-08-29 19:06:44.391527,view_product,P1074,,,173.89,desktop,ads
U03607,2025-08-29 19:08:44.391527,add_to_cart,P1058,,,107.86,mobile,organic
U03607,2025-08-29 20:35:44.391527,checkout,P1050,11.32,,46.29,tablet,social
U03607,2025-08-29 21:56:44.391527,purchase,P1001,16.68,26.31,88.88,mobile,ads
U03608,2025-07-19 12:58:16.269564,visit,P1056,,,,desktop,ads
U03608,2025-07-19 14:27:16.269564,view_product,P1011,,,75.69,mobile,organic
U03608,2025-07-19 15:26:16.269564,add_to_cart,P1076,,,110.53,desktop,organic
U03608,2025-07-19 16:02:16.269564,checkout,P1023,8.64,,181.13,mobile,ads
U03609,2025-07-22 05:17:04.862780,visit,P1032,,,,tablet,social
U03609,2025-07-22 07:11:04.862780,view_product,P1025,,,111.12,mobile,organic
U03609,2025-07-22 08:04:04.862780,add_to_cart,P1090,,,150.36,tablet,email
U03609,2025-07-22 10:01:04.862780,checkout,P1006,7.12,,71.19,desktop,email
U03609,2025-07-22 10:33:04.862780,purchase,P1074,5.86,43.86,44.04,tablet,social
U03610,2025-08-24 22:47:03.220376,visit,P1083,,,,desktop,email
U03610,2025-08-25 00:32:03.220376,view_product,P1072,,,120.05,tablet,ads
U03611,2025-08-02 16:10:37.773393,visit,P1044,,,,tablet,email
U03611,2025-08-02 16:14:37.773393,view_product,P1035,,,47.25,mobile,organic
U03611,2025-08-02 16:29:37.773393,add_to_cart,P1075,,,130.0,mobile,organic
U03612,2025-07-28 14:43:43.018411,visit,P1067,,,,desktop,email
U03612,2025-07-28 15:31:43.018411,view_product,P1094,,,170.52,mobile,email
U03613,2025-09-14 18:04:34.943424,visit,P1049,,,,mobile,social
U03613,2025-09-14 19:21:34.943424,view_product,P1027,,,62.64,desktop,ads
U03614,2025-08-20 04:53:59.775251,visit,P1004,,,,tablet,ads
U03614,2025-08-20 06:17:59.775251,view_product,P1044,,,189.62,tablet,email
U03615,2025-10-03 01:12:16.300827,visit,P1047,,,,desktop,ads
U03616,2025-08-21 17:00:22.508998,visit,P1095,,,,mobile,organic
U03617,2025-08-25 18:15:59.886944,visit,P1046,,,,tablet,social
U03617,2025-08-25 19:59:59.886944,view_product,P1028,,,199.97,tablet,organic
U03617,2025-08-25 20:08:59.886944,add_to_cart,P1015,,,108.3,tablet,ads
U03617,2025-08-25 20:55:59.886944,checkout,P1052,2.84,,72.92,tablet,ads
U03617,2025-08-25 21:11:59.886944,purchase,P1043,8.57,15.45,59.65,desktop,social
U03618,2025-09-24 22:09:56.736252,visit,P1008,,,,mobile,email
U03619,2025-08-28 15:35:47.335161,visit,P1089,,,,tablet,organic
U03619,2025-08-28 17:32:47.335161,view_product,P1044,,,161.02,desktop,ads
U03619,2025-08-28 18:15:47.335161,add_to_cart,P1092,,,183.55,mobile,social
U03619,2025-08-28 19:56:47.335161,checkout,P1086,15.57,,174.01,desktop,organic
U03619,2025-08-28 21:35:47.335161,purchase,P1082,11.99,7.06,118.89,tablet,social
U03620,2025-09-02 07:15:42.678819,visit,P1085,,,,tablet,social
U03620,2025-09-02 08:17:42.678819,view_product,P1040,,,60.0,tablet,social
U03620,2025-09-02 09:59:42.678819,add_to_cart,P1088,,,126.19,tablet,email
U03621,2025-08-26 09:51:17.605450,visit,P1075,,,,mobile,ads
U03621,2025-08-26 11:25:17.605450,view_product,P1094,,,91.24,desktop,email
U03621,2025-08-26 12:03:17.605450,add_to_cart,P1036,,,167.89,mobile,ads
U03622,2025-07-26 05:04:59.000825,visit,P1040,,,,desktop,email
U03623,2025-08-29 18:15:10.231804,visit,P1095,,,,mobile,organic
U03623,2025-08-29 19:22:10.231804,view_product,P1091,,,144.77,mobile,ads
U03624,2025-08-21 16:28:24.629688,visit,P1029,,,,tablet,email
U03624,2025-08-21 18:03:24.629688,view_product,P1041,,,176.05,mobile,organic
U03625,2025-10-07 21:46:38.307801,visit,P1025,,,,tablet,organic
U03625,2025-10-07 23:34:38.307801,view_product,P1030,,,163.91,tablet,social
U03626,2025-08-01 12:49:21.828096,visit,P1037,,,,tablet,email
U03626,2025-08-01 13:24:21.828096,view_product,P1025,,,25.34,desktop,email
U03626,2025-08-01 15:05:21.828096,add_to_cart,P1086,,,157.4,desktop,social
U03627,2025-08-21 06:03:13.001830,visit,P1037,,,,desktop,email
U03627,2025-08-21 07:55:13.001830,view_product,P1026,,,37.48,mobile,ads
U03627,2025-08-21 09:32:13.001830,add_to_cart,P1046,,,59.9,mobile,social
U03627,2025-08-21 09:58:13.001830,checkout,P1058,14.69,,103.4,tablet,social
U03628,2025-09-08 07:40:27.521840,visit,P1007,,,,mobile,email
U03628,2025-09-08 07:43:27.521840,view_product,P1048,,,96.98,mobile,social
U03629,2025-08-25 12:44:51.331055,visit,P1065,,,,desktop,ads
U03629,2025-08-25 13:39:51.331055,view_product,P1006,,,95.76,tablet,social
U03629,2025-08-25 14:27:51.331055,add_to_cart,P1094,,,57.65,desktop,email
U03629,2025-08-25 15:31:51.331055,checkout,P1013,12.97,,66.74,mobile,email
U03629,2025-08-25 15:33:51.331055,purchase,P1033,3.91,21.8,71.04,mobile,email
U03630,2025-09-16 16:49:34.936000,visit,P1049,,,,mobile,organic
U03631,2025-09-11 07:17:09.106007,visit,P1087,,,,mobile,organic
U03631,2025-09-11 09:13:09.106007,view_product,P1013,,,89.75,mobile,organic
U03631,2025-09-11 10:29:09.106007,add_to_cart,P1086,,,124.71,tablet,ads
U03631,2025-09-11 11:31:09.106007,checkout,P1012,10.12,,123.63,mobile,organic
U03631,2025-09-11 12:50:09.106007,purchase,P1077,2.57,20.67,20.49,tablet,organic
U03632,2025-09-16 20:22:56.890648,visit,P1058,,,,desktop,organic
U03632,2025-09-16 20:36:56.890648,view_product,P1066,,,97.59,desktop,email
U03632,2025-09-16 22:12:56.890648,add_to_cart,P1052,,,43.61,tablet,organic
U03632,2025-09-16 22:55:56.890648,checkout,P1066,12.29,,50.25,mobile,social
U03632,2025-09-17 00:47:56.890648,purchase,P1095,1.61,47.41,56.16,mobile,organic
U03633,2025-09-21 23:31:19.824188,visit,P1058,,,,desktop,ads
U03633,2025-09-21 23:46:19.824188,view_product,P1017,,,148.37,tablet,social
U03634,2025-07-23 06:38:11.894347,visit,P1044,,,,desktop,ads
U03634,2025-07-23 07:41:11.894347,view_product,P1047,,,31.27,tablet,ads
U03634,2025-07-23 08:23:11.894347,add_to_cart,P1054,,,132.69,desktop,organic
U03634,2025-07-23 09:13:11.894347,checkout,P1014,9.12,,104.38,desktop,email
U03634,2025-07-23 10:22:11.894347,purchase,P1052,3.44,4.65,152.85,mobile,email
U03635,2025-09-21 07:18:18.303732,visit,P1042,,,,mobile,ads
U03635,2025-09-21 07:44:18.303732,view_product,P1001,,,148.45,desktop,social
U03636,2025-09-30 08:14:03.776645,visit,P1041,,,,desktop,email
U03636,2025-09-30 09:37:03.776645,view_product,P1054,,,145.97,desktop,email
U03636,2025-09-30 10:46:03.776645,add_to_cart,P1065,,,172.52,desktop,ads
U03637,2025-08-31 21:16:02.608759,visit,P1013,,,,mobile,email
U03637,2025-08-31 23:12:02.608759,view_product,P1069,,,189.1,desktop,email
U03637,2025-09-01 00:58:02.608759,add_to_cart,P1099,,,83.25,mobile,organic
U03637,2025-09-01 01:42:02.608759,checkout,P1039,15.28,,88.26,mobile,social
U03637,2025-09-01 02:24:02.608759,purchase,P1079,11.25,21.44,154.12,tablet,social
U03638,2025-10-09 08:37:14.362607,visit,P1061,,,,desktop,organic
U03638,2025-10-09 09:07:14.362607,view_product,P1021,,,81.1,mobile,ads
U03639,2025-10-08 12:50:42.754434,visit,P1054,,,,desktop,social
U03640,2025-08-09 00:48:13.586062,visit,P1092,,,,tablet,social
U03641,2025-09-27 00:19:05.301251,visit,P1097,,,,mobile,organic
U03641,2025-09-27 02:12:05.301251,view_product,P1063,,,133.72,mobile,ads
U03642,2025-09-22 01:55:56.926395,visit,P1087,,,,desktop,social
U03642,2025-09-22 02:28:56.926395,view_product,P1012,,,26.02,tablet,email
U03643,2025-09-26 15:08:13.184825,visit,P1095,,,,mobile,ads
U03643,2025-09-26 16:39:13.184825,view_product,P1001,,,59.21,desktop,organic
U03644,2025-09-19 09:01:23.827783,visit,P1096,,,,tablet,ads
U03644,2025-09-19 10:03:23.827783,view_product,P1014,,,185.51,desktop,ads
U03645,2025-07-15 23:17:02.762709,visit,P1006,,,,mobile,organic
U03645,2025-07-16 00:43:02.762709,view_product,P1050,,,91.02,desktop,email
U03646,2025-09-26 05:28:29.020859,visit,P1034,,,,desktop,social
U03647,2025-08-04 09:42:54.773769,visit,P1067,,,,tablet,email
U03648,2025-08-16 16:43:21.180183,visit,P1092,,,,desktop,email
U03648,2025-08-16 17:43:21.180183,view_product,P1061,,,35.35,desktop,organic
U03649,2025-08-22 04:59:52.222032,visit,P1037,,,,desktop,organic
U03650,2025-09-18 08:31:36.782180,visit,P1048,,,,tablet,ads
U03650,2025-09-18 10:14:36.782180,view_product,P1091,,,122.79,desktop,organic
U03651,2025-09-17 10:37:51.616508,visit,P1092,,,,tablet,ads
U03651,2025-09-17 10:55:51.616508,view_product,P1085,,,113.01,desktop,social
U03652,2025-08-13 02:36:00.346378,visit,P1084,,,,tablet,email
U03652,2025-08-13 02:55:00.346378,view_product,P1029,,,53.71,desktop,email
U03653,2025-10-13 06:28:02.311406,visit,P1040,,,,mobile,email
U03653,2025-10-13 06:41:02.311406,view_product,P1096,,,50.31,tablet,social
U03653,2025-10-13 07:34:02.311406,add_to_cart,P1012,,,199.72,mobile,ads
U03653,2025-10-13 08:18:02.311406,checkout,P1072,5.64,,87.24,desktop,organic
U03654,2025-08-30 07:05:13.181906,visit,P1072,,,,desktop,organic
U03654,2025-08-30 07:09:13.181906,view_product,P1080,,,142.35,mobile,social
U03654,2025-08-30 07:16:13.181906,add_to_cart,P1040,,,57.08,desktop,social
U03654,2025-08-30 08:07:13.181906,checkout,P1088,15.02,,100.76,desktop,social
U03654,2025-08-30 08:27:13.181906,purchase,P1081,18.8,9.81,74.0,desktop,social
U03655,2025-09-07 09:01:34.013770,visit,P1035,,,,tablet,ads
U03655,2025-09-07 10:50:34.013770,view_product,P1094,,,55.53,tablet,ads
U03656,2025-08-06 10:24:37.521999,visit,P1082,,,,tablet,email
U03657,2025-10-13 03:51:23.591680,visit,P1006,,,,mobile,email
U03658,2025-09-08 12:53:21.281613,visit,P1099,,,,mobile,ads
U03658,2025-09-08 13:29:21.281613,view_product,P1086,,,101.21,mobile,social
U03658,2025-09-08 15:01:21.281613,add_to_cart,P1031,,,163.68,tablet,ads
U03658,2025-09-08 15:29:21.281613,checkout,P1038,16.34,,46.84,mobile,email
U03658,2025-09-08 17:23:21.281613,purchase,P1015,16.04,28.62,106.82,desktop,ads
U03659,2025-08-11 18:08:08.313570,visit,P1061,,,,desktop,email
U03659,2025-08-11 19:42:08.313570,view_product,P1082,,,129.75,mobile,organic
U03659,2025-08-11 21:27:08.313570,add_to_cart,P1017,,,109.23,desktop,ads
U03660,2025-08-10 12:10:37.718308,visit,P1061,,,,desktop,organic
U03661,2025-08-28 12:55:48.123725,visit,P1053,,,,mobile,organic
U03661,2025-08-28 13:24:48.123725,view_product,P1087,,,30.87,tablet,email
U03661,2025-08-28 14:40:48.123725,add_to_cart,P1010,,,132.02,desktop,email
U03662,2025-08-06 10:05:26.466699,visit,P1061,,,,mobile,email
U03662,2025-08-06 10:50:26.466699,view_product,P1054,,,76.95,tablet,social
U03663,2025-09-22 02:57:58.565510,visit,P1098,,,,mobile,social
U03663,2025-09-22 04:03:58.565510,view_product,P1096,,,100.74,mobile,social
U03663,2025-09-22 04:19:58.565510,add_to_cart,P1073,,,126.33,mobile,organic
U03663,2025-09-22 05:23:58.565510,checkout,P1095,9.57,,139.85,desktop,organic
U03663,2025-09-22 05:24:58.565510,purchase,P1082,8.77,43.09,159.48,tablet,email
U03664,2025-08-23 18:32:49.765011,visit,P1056,,,,tablet,email
U03664,2025-08-23 18:58:49.765011,view_product,P1001,,,59.49,tablet,social
U03665,2025-08-02 05:23:38.580317,visit,P1036,,,,desktop,email
U03665,2025-08-02 07:10:38.580317,view_product,P1094,,,127.42,tablet,social
U03666,2025-07-16 21:38:45.879686,visit,P1038,,,,tablet,social
U03666,2025-07-16 23:08:45.879686,view_product,P1090,,,54.81,mobile,organic
U03667,2025-09-13 04:54:07.904197,visit,P1048,,,,tablet,social
U03667,2025-09-13 05:59:07.904197,view_product,P1082,,,143.31,desktop,email
U03668,2025-07-23 14:24:18.738371,visit,P1062,,,,tablet,email
U03669,2025-08-15 00:25:53.656639,visit,P1090,,,,tablet,social
U03669,2025-08-15 02:19:53.656639,view_product,P1000,,,124.4,desktop,social
U03669,2025-08-15 02:56:53.656639,add_to_cart,P1064,,,40.09,mobile,ads
U03669,2025-08-15 03:19:53.656639,checkout,P1058,7.41,,66.56,mobile,ads
U03669,2025-08-15 04:13:53.656639,purchase,P1096,4.77,39.89,151.57,mobile,email
U03670,2025-10-10 03:35:07.647359,visit,P1047,,,,tablet,social
U03670,2025-10-10 04:05:07.647359,view_product,P1098,,,122.62,tablet,social
U03670,2025-10-10 05:00:07.647359,add_to_cart,P1084,,,65.58,desktop,social
U03670,2025-10-10 05:01:07.647359,checkout,P1071,3.04,,142.46,tablet,organic
U03671,2025-09-21 03:59:54.294481,visit,P1018,,,,desktop,email
U03671,2025-09-21 05:07:54.294481,view_product,P1091,,,115.07,desktop,email
U03672,2025-07-27 18:41:31.433083,visit,P1030,,,,tablet,social
U03672,2025-07-27 20:00:31.433083,view_product,P1031,,,138.45,tablet,ads
U03673,2025-08-11 06:09:32.123830,visit,P1031,,,,tablet,ads
U03673,2025-08-11 07:42:32.123830,view_product,P1057,,,167.41,tablet,ads
U03674,2025-09-01 07:38:07.968468,visit,P1074,,,,tablet,ads
U03674,2025-09-01 08:23:07.968468,view_product,P1057,,,57.87,tablet,social
U03674,2025-09-01 09:32:07.968468,add_to_cart,P1048,,,82.75,tablet,ads
U03674,2025-09-01 10:04:07.968468,checkout,P1062,16.17,,134.3,tablet,ads
U03674,2025-09-01 11:06:07.968468,purchase,P1062,4.66,31.59,43.95,tablet,organic
U03675,2025-08-31 02:29:04.719695,visit,P1032,,,,tablet,social
U03675,2025-08-31 02:33:04.719695,view_product,P1026,,,187.25,mobile,email
U03676,2025-10-05 13:03:34.603638,visit,P1092,,,,mobile,social
U03676,2025-10-05 14:28:34.603638,view_product,P1023,,,116.23,mobile,social
U03676,2025-10-05 15:20:34.603638,add_to_cart,P1094,,,196.57,tablet,social
U03677,2025-08-28 05:53:57.857289,visit,P1077,,,,desktop,organic
U03678,2025-09-29 15:13:23.971484,visit,P1005,,,,desktop,social
U03679,2025-07-17 18:33:39.441924,visit,P1073,,,,tablet,ads
U03679,2025-07-17 19:01:39.441924,view_product,P1027,,,144.59,desktop,organic
U03679,2025-07-17 20:27:39.441924,add_to_cart,P1032,,,45.25,mobile,organic
U03679,2025-07-17 21:58:39.441924,checkout,P1019,5.59,,120.1,desktop,social
U03679,2025-07-17 22:23:39.441924,purchase,P1013,10.56,13.69,129.02,tablet,social
U03680,2025-08-15 19:18:26.629460,visit,P1027,,,,mobile,email
U03680,2025-08-15 19:21:26.629460,view_product,P1046,,,194.91,mobile,email
U03680,2025-08-15 20:21:26.629460,add_to_cart,P1026,,,127.9,desktop,social
U03680,2025-08-15 21:59:26.629460,checkout,P1050,13.21,,114.21,mobile,organic
U03680,2025-08-15 22:59:26.629460,purchase,P1086,14.14,42.17,111.46,tablet,email
U03681,2025-10-08 23:54:59.868567,visit,P1001,,,,mobile,social
U03682,2025-10-03 12:37:35.261942,visit,P1072,,,,mobile,email
U03682,2025-10-03 14:00:35.261942,view_product,P1040,,,144.22,desktop,organic
U03682,2025-10-03 15:52:35.261942,add_to_cart,P1003,,,75.88,desktop,ads
U03683,2025-09-28 12:21:10.879309,visit,P1034,,,,mobile,email
U03683,2025-09-28 14:03:10.879309,view_product,P1048,,,171.36,tablet,social
U03684,2025-08-16 17:14:32.865891,visit,P1092,,,,tablet,social
U03684,2025-08-16 18:13:32.865891,view_product,P1020,,,45.45,desktop,email
U03685,2025-07-31 17:37:37.180430,visit,P1010,,,,desktop,ads
U03686,2025-09-24 20:41:30.929494,visit,P1063,,,,mobile,ads
U03686,2025-09-24 21:40:30.929494,view_product,P1094,,,30.78,desktop,social
U03687,2025-09-12 09:45:17.850381,visit,P1060,,,,tablet,social
U03687,2025-09-12 11:14:17.850381,view_product,P1068,,,144.54,desktop,organic
U03687,2025-09-12 11:47:17.850381,add_to_cart,P1070,,,87.92,tablet,organic
U03688,2025-08-11 03:39:26.877023,visit,P1009,,,,mobile,organic
U03688,2025-08-11 04:43:26.877023,view_product,P1000,,,29.84,desktop,organic
U03688,2025-08-11 05:28:26.877023,add_to_cart,P1044,,,187.03,mobile,ads
U03688,2025-08-11 07:19:26.877023,checkout,P1033,5.12,,84.07,desktop,email
U03688,2025-08-11 07:43:26.877023,purchase,P1016,1.92,37.15,116.49,tablet,email
U03689,2025-10-01 06:38:08.322572,visit,P1024,,,,tablet,email
U03689,2025-10-01 08:02:08.322572,view_product,P1057,,,92.36,tablet,ads
U03690,2025-07-27 13:55:18.359028,visit,P1010,,,,desktop,social
U03690,2025-07-27 15:10:18.359028,view_product,P1005,,,106.69,desktop,social
U03690,2025-07-27 16:27:18.359028,add_to_cart,P1008,,,22.34,desktop,ads
U03691,2025-08-03 01:03:19.041985,visit,P1008,,,,mobile,social
U03691,2025-08-03 01:41:19.041985,view_product,P1064,,,136.66,mobile,social
U03691,2025-08-03 03:27:19.041985,add_to_cart,P1003,,,143.63,tablet,ads
